Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Total_Income,LoanAmount_to_Income
0,1,0,0,1,0.2352103476440537,-0.6601415692437526,2.7050605132587804,0.23552820825545087,0.0,1,0.0422973830971954,0.4006844022210111
1,1,1,1,0,0.21253347129100222,0.20420342292189794,0.8126328527705228,0.23552820825545087,0.0,1,0.260167437755196,-0.22812103209702314
1,0,2,1,0,0.38553232181943636,-0.21609442700687578,2.1350521817864134,0.23552820825545087,1.0,0,0.309361734783318,0.06119309146915353
1,1,0,0,0,2.845388950549414,-0.6601415692437526,-0.7332297421825361,0.23552820825545087,0.0,1,2.5423170750361237,-0.7450669120704244
1,0,0,0,0,0.18822011932484392,-0.23087714977008278,-0.9407127748384777,0.23552820825545087,1.0,1,0.11627915705300561,-0.629781116789513
1,1,3,1,0,-0.9823275085074124,1.8256984722434964,-0.7024492922830283,0.23552820825545087,1.0,1,-0.4347999709211005,-0.38971677149509365
0,1,2,0,0,-0.50728201624555,-0.6601415692437526,0.02260130534982219,0.23552820825545087,1.0,0,-0.6688591365264531,0.20998465082931725
1,1,0,1,0,-0.45795396562190194,-0.6601415692437526,1.3872012508946685,0.23552820825545087,1.0,1,-0.621612906790751,0.8911191607521249
1,1,0,0,0,-0.5294913281377138,-0.14403875102446834,-0.0936803942705405,0.23552820825545087,1.0,1,-0.5470713433830959,-0.01858415604590659
1,1,0,1,0,0.6239901968721429,2.3230603523148896,0.6382103033399783,-0.7782230467895316,0.0,1,1.2415903047295196,-0.49186998609463667
1,0,0,0,0,-0.08460374360310557,0.8374371045654992,0.5652492369115153,0.23552820825545087,1.0,0,0.15109806095775288,-0.24572181056080974
0,0,1,1,0,2.544745002198649,-0.10833403265650406,0.2563047212534926,0.23552820825545087,1.0,1,2.4073182508292286,-0.641363287013137
0,1,2,0,0,-0.50728201624555,-0.6601415692437526,0.02260130534982219,0.23552820825545087,1.0,0,-0.6688591365264531,0.20998465082931725
1,1,0,1,0,-0.21505422819076267,1.1130581431887887,-0.5736274093702735,0.23552820825545087,1.0,2,0.10255311969377098,-0.5295235073552742
1,0,0,1,1,1.1242841700219388,-0.6601415692437526,-0.969213191412096,0.23552820825545087,1.0,2,0.8938490972435227,-0.7107393620331189
1,1,2,0,1,2.4488942877166786,-0.6601415692437526,-0.9144923915907487,0.23552820825545087,1.0,1,2.1625559109046035,-0.7537991267930034
1,1,0,0,0,-0.4761889795965206,-0.6601415692437526,-0.7400698421602045,0.23552820825545087,1.0,2,-0.6390783376883091,-0.2704526127027586
1,1,2,1,0,0.06992631072026598,-0.2753060979655134,-0.29432332694881375,0.23552820825545087,1.0,2,-0.009337595940970094,-0.4210560436317876
0,1,2,0,0,-0.50728201624555,-0.6601415692437526,0.02260130534982219,0.23552820825545087,1.0,0,-0.6688591365264531,0.20998465082931725
1,0,2,0,0,0.598975498214653,-0.6601415692437526,-0.47786600968291576,0.23552820825545087,1.0,1,0.39071033792540605,-0.5619633990020017
1,1,1,1,0,0.20435109322546818,-0.6601415692437526,0.48772810383127363,0.23552820825545087,1.0,0,0.012740500039789352,-0.20475124315846002
1,1,0,1,0,-0.2169244860343133,-0.6601415692437526,-0.9395727581755329,0.23552820825545087,0.0,0,-0.3907557368499508,-0.5095716265575663
1,1,2,1,0,0.3025396300118767,-0.07642596986160388,-1.2872778403736767,0.23552820825545087,0.0,1,0.2685866711109421,-0.7334850823103277
1,0,3,1,0,-0.13042506077009625,-0.6601415692437526,-0.1324409608106615,0.23552820825545087,1.0,1,-0.30790689797691867,-0.2323964492969526
1,0,0,1,0,-0.6699944486344557,-0.2330582072269493,-0.9806133580415434,0.23552820825545087,0.0,1,-0.7063202466439079,-0.35741209274656954
0,1,1,1,0,-0.5750788630742607,0.5440444866640374,-0.43454537649101593,0.23552820825545087,1.0,1,-0.4000034585944271,-0.2956502074563888
1,0,2,1,1,0.12369622372234686,-0.21528662794877707,0.26086478790527157,0.23552820825545087,1.0,1,0.0587999761375804,-0.2890558011711982
1,0,0,1,0,-0.6501229590467301,-0.6601415692437526,-0.7446299088119835,0.23552820825545087,1.0,1,-0.805671678557325,-0.08033752772208927
1,0,0,0,0,-0.14912763920560262,-0.008328509263880235,0.36118625424440826,0.23552820825545087,1.0,2,-0.14514251695852137,-0.1583693634075213
1,1,0,1,0,0.6216523745677045,0.004434715854079892,-0.06746001102281184,0.23552820825545087,1.0,2,0.5966456814700755,-0.5114914641236913
1,1,0,1,0,-0.5694680895436087,-0.6601415692437526,-0.48242607633469475,2.2630307183454157,1.0,1,-0.7284207342027411,-0.011564601417519298
1,0,2,0,0,1.380977059049264,0.9433395610822438,0.7305516530385017,0.23552820825545087,1.0,1,1.5841814492585442,-0.5217462134078831
1,0,0,1,0,-0.5563762846387543,-0.6601415692437526,-0.4550656764240211,0.23552820825545087,1.0,0,-0.7158814504814173,-0.011881485848198769
1,1,0,1,0,-0.5007361137931228,1.3554786405242203,1.102197085158485,0.23552820825545087,0.0,1,-0.10387483856852182,0.05030200228235601
1,1,0,1,0,2.3144695052114765,0.8876822059792406,-1.0170938912557748,0.23552820825545087,1.0,0,2.4628493644522336,-0.771255943782506
1,1,1,1,0,-0.11780082032612943,0.3077632621701563,-1.1846763407086507,0.23552820825545087,1.0,1,-0.02751955733688953,-0.6774234438607191
1,1,0,0,0,0.042340007527894054,3.3971907598687827,-0.09824046092231951,0.23552820825545087,1.0,1,0.9822286559007817,-0.5728059992746735
1,1,2,1,0,-0.11873594924790475,-0.6601415692437526,0.9061142191319908,0.23552820825545087,1.0,1,-0.29671110894002245,0.1490296358522785
1,0,0,1,0,0.238950863331155,-0.3868631478889492,-0.4265652598504028,0.23552820825545087,0.0,2,0.12163074421264213,-0.49495459511223683
1,1,0,1,0,0.5931309424535572,-0.6601415692437526,-1.0262140245593327,0.23552820825545087,0.0,0,0.38511244340695794,-0.6830585421632921
1,0,0,1,0,-0.6047692063406271,-0.6601415692437526,-0.691049125653581,0.23552820825545087,1.0,0,-0.7622320170941677,-0.10471797870094615
1,1,2,1,0,-0.2980469199983223,0.8321864106878575,-0.12104079418121418,0.23552820825545087,1.0,1,-0.05479249943076879,-0.35340572863623587
1,1,0,1,0,2.0287876196091164,-0.5783923045641601,2.21599336485549,0.23552820825545087,1.0,2,1.782839529929231,-0.3618601148602449
1,1,0,1,0,-0.05678365818028982,-0.6601415692437526,0.3737264375368003,-0.7782230467895316,1.0,0,-0.23737342704447242,-0.09437675908997527
1,1,0,1,0,-0.1778828535501937,-0.6601415692437526,-0.8688917250729594,0.23552820825545087,0.0,2,-0.35336180146671736,-0.49479816080488925
1,0,0,1,0,-0.0738497610026894,1.1554675937389727,1.3256403510956525,0.23552820825545087,1.0,0,0.2495538297482185,-0.09973989941229561
1,0,0,1,0,0.20739026222123796,0.27084684521504393,0.10810255507067722,0.23552820825545087,0.0,1,0.27371434248984045,-0.40132056029098856
1,0,0,1,0,-0.5718059118480471,-0.22813063297254707,-0.5063664262565342,0.23552820825545087,0.0,0,-0.6109097324714782,-0.16670077237546113
1,1,0,0,0,1.4943614408145216,0.2959693959219146,2.7506611797765697,0.23552820825545087,1.0,2,1.5133344962330648,-0.24436215928256813
1,1,1,1,0,-0.8018476266047757,0.11930374191572049,-0.9566730081197039,0.23552820825545087,0.0,0,-0.7349366834222146,-0.3168370755271176
1,0,2,1,0,-0.4233541955162151,-0.6601415692437526,-0.23960252712746655,0.23552820825545087,1.0,1,-0.5884733712415382,-0.04743893943242105
1,0,0,1,0,0.05028860336298427,0.1286742109896659,-0.4516456264351869,0.23552820825545087,1.0,0,0.08383376042408042,-0.4922041807890489
1,0,0,1,0,-0.14772494582293966,-0.6601415692437526,0.575509386878018,0.23552820825545087,1.0,2,-0.32447666575152506,0.05020212727198988
1,1,0,1,0,0.8187307948318532,-0.6601415692437526,-0.7092893922606966,0.23552820825545087,1.0,1,0.6011911718190552,-0.6388880284536035
1,0,2,1,0,-0.2569012474402082,-0.6601415692437526,0.7864124695227938,0.23552820825545087,0.0,2,-0.42904533535613587,0.24848755196810102
1,0,2,0,0,-0.1919097873768235,1.7575202317399627,-0.8905520416689093,0.23552820825545087,0.0,1,0.3033607918595416,-0.6430983339761176
1,0,0,1,0,0.664902087199813,0.39864065620626443,-0.29660336027470324,0.23552820825545087,0.0,2,0.7473410019066987,-0.5779723033089535
1,1,3,1,0,-0.39015711879319126,1.224372853394795,-0.39464479328795027,0.23552820825545087,0.0,1,-0.03430420549324869,-0.4424293666800447
1,0,2,1,0,0.16180272728469114,-0.22360695824719412,-1.0478743411552827,0.23552820825545087,0.0,2,0.09299191585626145,-0.6550431242897852
0,1,0,1,1,-0.4443945962561598,-0.6601415692437526,-0.29660336027470324,0.23552820825545087,1.0,2,-0.6086257915079514,-0.05512429532507918
1,1,1,0,0,-0.778001839099505,-0.08280758242058389,-0.1677814773619482,-2.8057255568794965,1.0,1,-0.7681210021275752,0.27259990738662426
0,1,0,1,0,0.0018956816611114822,-0.6601415692437526,-0.6579886424281837,-2.8057255568794965,1.0,1,-0.18117056607925336,-0.4779233356450569
1,1,3,1,0,0.47086283593143424,0.33345127221769616,1.8534680660390643,0.23552820825545087,1.0,2,0.5434209003886706,-0.11109856771821922
0,1,0,0,0,-0.9362724091099779,-0.0775568885429421,-0.7343697588454808,0.23552820825545087,1.0,2,-0.9182565331123536,0.1553125708219879
1,1,1,0,1,2.977943475211066,0.6622254888638829,-0.5941477093032786,-2.8057255568794965,1.0,0,3.0358274557825093,-0.744348063133792
0,1,0,1,0,0.9580650041763757,0.5715096546393945,-0.26240286038636124,0.23552820825545087,1.0,0,1.076049368029972,-0.6094410298964253
1,1,0,1,0,-0.7854828704737076,-0.6601415692437526,0.02716137200160119,0.23552820825545087,1.0,2,-0.9353189156045834,0.98587495704736
1,1,2,1,0,-0.1535695015840354,-0.6601415692437526,-0.8472314084770095,0.23552820825545087,1.0,2,-0.3300745602699732,-0.49481923336486155
1,1,0,1,0,-0.23843245123514564,1.4098435171342656,-0.46418580972757895,2.2630307183454157,0.0,2,0.16242819946309195,-0.5143535942043705
1,0,1,0,0,-0.1629207908017886,0.22270202135235914,-0.7959306586444965,-2.8057255568794965,1.0,1,-0.09431363473101248,-0.5472428203704602
1,1,0,1,0,0.018494220022623405,0.3105905588735019,0.3851266041662476,0.23552820825545087,1.0,1,0.10380704806590324,-0.27366856618296487
0,1,0,1,0,-0.38337743411032016,-0.3730497839954608,-0.9874534580192117,0.23552820825545087,1.0,2,-0.47060410426109467,-0.49897525050827485
1,0,0,1,0,-1.0613459023974268,-0.10284099906143267,-0.20426201057617988,0.23552820825545087,0.0,1,-1.0450600397442402,1.4340403604447227
1,0,0,1,0,-0.6005611261926381,-0.6601415692437526,-0.9555329914567592,0.23552820825545087,1.0,0,-0.758201533040885,-0.29337783177736504
1,0,0,1,0,1.11703692087818,-0.10122540094523519,-0.06517997769692217,0.23552820825545087,1.0,0,1.041835036733217,-0.5744264338069516
1,1,0,0,0,-0.7081009521967999,-0.6601415692437526,-0.07544012766342484,0.23552820825545087,1.0,2,-0.8612027921803304,0.5887208802036651
0,1,0,1,0,-0.8406554768584514,-0.6601415692437526,0.2084240214098139,0.23552820825545087,0.0,2,-0.9881630398587335,1.514605433068518
1,0,0,0,0,-0.6349271140678812,0.264384452750254,-0.5770474593591076,0.23552820825545087,1.0,2,-0.5348455417548053,-0.26875670259552026
1,1,0,1,0,0.02480634024460681,-0.6601415692437526,-1.4126796732975972,0.23552820825545087,1.0,1,-0.15922681956693674,-0.7330987889716776
1,1,0,1,0,0.2295995741134018,-0.6601415692437526,-0.15638131073250086,0.23552820825545087,0.0,0,0.03692340435948521,-0.39701338863254776
1,1,0,1,0,1.7812122375691009,0.007989031709714324,0.09328233845239588,0.23552820825545087,0.0,0,1.7082531833654282,-0.6144922890887959
1,1,0,1,0,-0.5007361137931228,1.3554786405242203,1.102197085158485,0.23552820825545087,0.0,1,-0.10387483856852182,0.05030200228235601
1,1,2,1,0,-0.9519358185497144,-0.6601415692437526,0.2905052211418346,0.23552820825545087,1.0,0,-1.0947469514899857,2.8920212877219083
1,0,0,1,0,-0.9708721792156647,-0.6601415692437526,-0.8529314917917332,0.23552820825545087,0.0,0,-1.1128841297297576,0.9591965643337111
1,1,1,1,0,0.34181504472644014,-0.6601415692437526,-0.25556276040869286,0.23552820825545087,0.0,2,0.14440297911368902,-0.4560656558732532
1,1,1,1,1,0.5381921182992573,-0.6601415692437526,-0.22478231050918487,0.23552820825545087,1.0,0,0.3324922349335457,-0.493749122067376
1,1,0,1,0,-0.7716897188775217,-0.6601415692437526,-0.22478231050918487,0.23552820825545087,1.0,0,-0.9221078845410459,0.6716078990940693
1,1,1,1,1,-0.9192063062875783,-0.6601415692437526,-0.43454537649101593,-1.791974301834514,1.0,0,-1.0633987421866762,1.2454220957025972
1,0,2,1,0,-0.8366811789409063,0.6875903792881833,0.3885466541550816,-3.8194768119244786,1.0,2,-0.6107753830030355,0.32025812566838713
1,1,0,1,0,-0.44252433841260913,3.4729623115184447,-0.8073308252739438,0.23552820825545087,1.0,0,0.5388306268835432,-0.6519110652328978
1,0,0,1,0,0.4853573342189517,0.0768942913655367,-1.0387542078517247,0.23552820825545087,1.0,1,0.48618802683205703,-0.6948241087745916
1,0,0,1,0,-0.6332906384547743,-0.6601415692437526,-0.0378195777862485,0.23552820825545087,1.0,2,-0.7895497423441945,0.41505521254915784
1,1,0,0,0,-0.5556749379474228,0.8537546455390936,-1.1789762573939269,-2.8057255568794965,1.0,2,-0.29556913845825894,-0.6307134128245643
1,0,1,1,0,0.03906705630168043,-0.460049742552695,-0.6294882258545653,0.23552820825545087,1.0,1,-0.09010401805313946,-0.4966823271943591
0,0,2,0,0,-0.8154069959705178,-0.6601415692437526,-0.43454537649101593,0.23552820825545087,1.0,0,-0.9639801355390377,0.6264170629876525
1,1,0,1,1,1.5640285454867828,-0.6601415692437526,-0.8848519583541857,0.23552820825545087,1.0,2,1.3150346808115587,-0.7201757695175405
1,1,2,1,1,-0.6080421575668407,-0.6601415692437526,-0.9954335746598248,0.23552820825545087,1.0,0,-0.7653668380244987,-0.31398900915494243
1,1,0,1,0,0.5914944668404505,-0.6601415692437526,-1.2872778403736767,0.23552820825545087,1.0,0,0.3835450329417925,-0.7410615662574673
1,1,0,1,0,-0.7160495480318901,-0.6601415692437526,-0.44822557644635275,0.23552820825545087,1.0,2,-0.8688159287254198,0.28961286842971656
1,1,0,1,0,2.8783522450419943,0.33022007598530123,0.1252028050148482,0.23552820825545087,1.0,2,2.8484099473048663,-0.6748056090615512
1,0,1,0,1,3.0088027296296516,-0.6601415692437526,0.27910505451238726,2.2630307183454157,0.0,2,2.698834205771933,-0.6540293324988332
0,0,0,1,0,-0.758831696203111,0.7892922807028144,-0.5268867261895392,0.23552820825545087,1.0,2,-0.5080204312224018,-0.2645059947687434
1,1,0,1,0,-0.19565030306392478,7.630623283646843,-0.30800352690415056,0.23552820825545087,1.0,0,1.9277578232228156,-0.6767488128149002
1,1,0,1,0,0.4449130083521691,-0.6601415692437526,-0.2886232436340899,-2.8057255568794965,1.0,2,0.24314983841911375,-0.4889569543163529
0,0,0,1,1,0.07857625324668768,-0.6601415692437526,-0.9019522082983568,0.23552820825545087,1.0,1,-0.10772618999721408,-0.5772497762016998
1,1,3,1,0,-0.6304852516894484,0.9541640684607671,-0.9543929747938144,0.23552820825545087,0.0,2,-0.33938945674867094,-0.5332702622282918
0,0,2,0,0,0.8484211380982195,-0.6601415692437526,-0.5724873927073286,0.23552820825545087,1.0,2,0.6296284759727716,-0.6153311692750255
1,0,0,1,0,-0.6980483162877152,0.9190248094334719,-0.22478231050918487,0.23552820825545087,1.0,1,-0.41384145384403076,-0.19828892452839866
0,0,0,1,0,-0.49722938033646535,-0.6601415692437526,-0.2806431269934769,0.23552820825545087,1.0,1,-0.6592307579547224,0.016590653110576153
1,0,0,1,1,-0.8294339297971476,-0.6601415692437526,-0.7309497088566467,0.23552820825545087,1.0,0,-0.9774150823833132,0.3428422760755025
0,1,0,1,0,1.049707638510357,-0.09120869262481085,0.002081005416817181,0.23552820825545087,1.0,2,0.9801238475618448,-0.5560560363701367
1,1,0,1,0,-0.39670302124561846,3.352357912144303,-0.22478231050918487,0.23552820825545087,0.0,0,0.5492874938440044,-0.5348667658085164
1,1,0,1,0,0.893073544112991,-0.6601415692437526,-0.3273838101742109,0.23552820825545087,1.0,0,0.6723963900937152,-0.5736985764493465
1,1,0,1,0,-0.44860267640414875,2.150999152939858,3.2625286614387554,-0.7782230467895316,1.0,1,0.16657064140674355,0.4377065679385448
0,1,0,1,0,0.6653696516607007,-0.3339523095834818,-0.47786600968291576,-5.644229071005447,1.0,1,0.5447196119169504,-0.585549204700629
1,1,0,1,0,0.8187307948318532,-0.6601415692437526,-0.7092893922606966,0.23552820825545087,1.0,1,0.6011911718190552,-0.6388880284536035
0,0,2,1,0,-0.4266271467424287,-0.6601415692437526,1.346160651028658,0.23552820825545087,0.0,1,-0.5916081921718691,0.7958369775264398
1,1,0,0,0,-0.5524019867212092,-0.6601415692437526,1.3473006676916028,0.23552820825545087,1.0,0,-0.7120748822088726,1.132866521357762
1,1,0,1,0,0.14450284223184773,0.6816126662582526,0.08188217182294853,0.23552820825545087,1.0,2,0.3273421719765734,-0.4219682761849412
1,1,2,1,0,-0.3670126779792521,-0.6601415692437526,-0.8210110252292807,0.23552820825545087,0.0,2,-0.5345096680836984,-0.3885601038973372
1,1,0,0,0,0.35794601862706443,0.022206295132252144,-0.2065420439020692,0.23552820825545087,0.0,2,0.34899482797393067,-0.4931110151699973
1,1,0,0,1,-1.0491892264143476,-0.6601415692437526,-1.0091137746151617,0.23552820825545087,1.0,1,-1.1878959162769622,1.6459523734283048
0,1,0,1,0,-0.305294169142081,0.42303618776084634,-0.9201924749054724,-2.8057255568794965,0.0,0,-0.17514723157740325,-0.5673129731138629
1,1,1,1,0,0.34181504472644014,-0.6601415692437526,-0.25556276040869286,0.23552820825545087,0.0,2,0.14440297911368902,-0.4560656558732532
1,1,0,1,0,0.04070353191478725,-0.6601415692437526,-0.8529314917917332,-4.427727564951469,0.0,2,-0.14400054647675786,-0.5529591713817741
1,1,1,0,0,-0.31324276497717124,-0.6601415692437526,0.0830221884858932,0.23552820825545087,0.0,2,-0.4830090385139757,-0.002239536315471303
1,1,1,1,0,-0.4560837077783513,-0.6601415692437526,0.43984740398759464,0.23552820825545087,1.0,0,-0.6198215805448476,0.36405041864851273
1,1,0,1,0,0.48465598752762024,0.12221181852487598,1.0349361020447458,0.23552820825545087,1.0,2,0.49807795478924094,-0.2633179943150949
0,1,0,1,0,-0.7144130724187833,0.31931478870096824,-0.9600930581085381,0.23552820825545087,0.0,2,-0.5957506341155208,-0.4229832064854669
0,0,0,0,0,-0.1792855469328567,0.2180167868153863,-0.22478231050918487,0.23552820825545087,1.0,1,-0.111286450910947,-0.3627946266247436
1,1,0,1,0,-0.7660789453468697,-0.6601415692437526,2.319734881183461,0.23552820825545087,1.0,0,-0.9167339058033357,3.141948003419702
1,0,0,1,0,-0.10564414434305026,0.7615847730100277,0.9881954188640117,0.23552820825545087,1.0,2,0.10991994888004862,-0.11572940898261189
1,1,2,1,1,-0.6980483162877152,0.5950973871358777,1.3210802844438738,0.23552820825545087,1.0,1,-0.5036316819199386,0.6027368654175265
0,1,0,1,0,-0.1949489563725933,-0.6601415692437526,-0.806190808610999,0.23552820825545087,0.0,2,-0.36970765346058587,-0.46337227427177324
0,1,0,1,0,-0.9930814911078285,0.13610596232417432,-0.9315926415349197,0.23552820825545087,1.0,2,-0.9134423438264881,-0.048626660153076644
1,0,2,1,0,-0.8240569384969395,-0.6601415692437526,-0.7001692589571389,0.23552820825545087,1.0,0,-0.9722650194263409,0.3594177576311292
1,0,3,1,1,-0.5173346521546347,0.9399468050382292,-0.5793274926849972,-0.7782230467895316,0.0,0,-0.2349551366125028,-0.43170774027359354
1,1,0,1,1,0.489097849906053,-0.6601415692437526,-0.0469397110898065,0.23552820825545087,1.0,1,0.28546992097858154,-0.44128002422219603
1,1,0,1,0,0.19266198170327667,1.715676240530448,-0.05719986105630916,0.23552820825545087,1.0,2,0.6601034137312032,-0.5203088887529238
0,0,0,1,0,-0.34690740616108273,-0.6601415692437526,0.16624340488085856,-2.8057255568794965,1.0,1,-0.5152529109402368,0.07216049082143265
1,0,3,1,0,-0.259940416435978,-0.6601415692437526,0.016901222035098525,0.23552820825545087,1.0,1,-0.4319562405057289,-0.08036410148552843
0,1,2,1,1,-0.6597080304949271,-0.6601415692437526,-0.015019244527353823,2.2630307183454157,1.0,0,-0.81485222556758,0.49842628352487023
0,1,0,1,0,2.2854805086364416,2.8444946443176256,-0.0640399610339775,0.23552820825545087,1.0,2,2.97749739490028,-0.696513770744552
1,0,0,1,0,-0.45164184539991853,0.535320256836571,-0.644308442472847,0.23552820825545087,1.0,0,-0.28419421679677254,-0.43568855044870924
0,1,2,1,0,-0.5605843647867432,-0.6601415692437526,3.7481757598532113,0.23552820825545087,1.0,2,-0.7199119345346999,2.7123758375687474
0,1,3,0,0,-0.8965294299345268,-0.40520018650779055,-0.4653258263905238,0.23552820825545087,1.0,1,-0.9710110910542085,0.6227674799407248
1,1,0,1,0,-0.6648512395646914,0.45203617394659096,0.3190056377154529,0.23552820825545087,1.0,1,-0.5114911258238397,0.14045817286642528
1,0,0,1,0,-0.36116812221815636,-0.12667107127534546,-0.9532529581308697,-0.7782230467895316,1.0,2,-0.3810377919659249,-0.5186977710554801
1,1,0,1,0,-0.41984746205955764,2.1392860665974265,0.2209642047022059,0.23552820825545087,1.0,1,0.19086550361680837,-0.3483006802270969
0,1,1,1,0,-0.2746686969539393,1.0562698694044477,-0.5052264095935894,0.23552820825545087,1.0,2,0.02971331621972408,-0.4929770716430463
1,0,0,0,0,-0.9977571357167051,-0.6601415692437526,0.5641092202485707,0.23552820825545087,0.0,0,-1.1386344445146188,4.547762658909644
0,0,1,1,0,0.7838972424957225,0.11478006719036754,-0.46646584305346844,0.23552820825545087,1.0,2,0.7826301289509954,-0.613073641137761
1,0,0,1,0,2.8180364295874862,-0.6601415692437526,-0.3216837268594872,0.23552820825545087,1.0,0,2.5161189286897865,-0.7039462572437717
0,1,0,1,0,0.781793202421728,2.5342998060077098,1.8204075828136672,0.23552820825545087,1.0,1,1.4512874333905859,-0.35761662311520753
1,0,1,1,0,-0.2099110191209984,0.3764261821085491,2.6674399633816046,0.23552820825545087,0.0,0,-0.09670953358490823,0.53283979665151
1,1,0,1,0,0.10920172543482941,-0.6601415692437526,-0.022999361167967153,0.23552820825545087,0.0,2,-0.07839322272054595,-0.31381679619072445
1,0,0,1,0,1.3276747105080708,-0.6601415692437526,0.27226495453471894,0.23552820825545087,1.0,2,1.088655826485517,-0.5267441197446372
0,0,1,1,0,-0.5806896366049126,-0.6601415692437526,-0.8130309085886676,0.23552820825545087,1.0,1,-0.7391686916781615,-0.21676007289457544
1,0,1,0,1,-0.47455250398341386,-0.6601415692437526,-0.5428469594707657,-5.2387285689874545,1.0,0,-0.6375109272231436,-0.1601306458083999
1,1,0,1,0,-0.4338743958861874,-0.6601415692437526,-0.28976326029703486,0.23552820825545087,1.0,1,-0.5985495813747448,-0.06281026356169965
1,1,0,1,0,-1.0026665625560256,-0.6601415692437526,-1.2051966406416559,0.23552820825545087,1.0,2,-1.1433366759101153,0.46555924333019305
0,1,2,1,0,0.0007267705088923327,-0.19509165149630858,0.23920447130932157,0.23552820825545087,0.0,2,-0.053381830012119824,-0.24558115600541097
1,1,3,0,0,0.41989830969467934,-0.20211950330176764,-0.0640399610339775,-2.8057255568794965,1.0,0,0.34615109755855905,-0.46003970052921617
1,1,0,1,0,0.11224089443059919,-0.6601415692437526,-0.656848625765239,0.23552820825545087,1.0,0,-0.07548231757095294,-0.5092158349309088
1,0,0,0,0,0.18822011932484392,-0.23087714977008278,-0.9407127748384777,0.23552820825545087,1.0,1,0.11627915705300561,-0.629781116789513
0,1,0,1,0,-0.9082185414567183,-0.6601415692437526,0.648470453306481,-2.8057255568794965,1.0,0,-1.0528747004919938,2.8018950080000673
1,1,2,1,1,0.3687000012274806,-0.28047601193734534,2.437156597466768,0.23552820825545087,1.0,2,0.2753937108453749,0.15264030631298142
1,1,3,1,1,1.4660737909308181,-0.6601415692437526,-0.6032678426068365,0.23552820825545087,1.0,0,1.2212139686823684,-0.6736705719587516
1,1,0,1,0,-0.640537887598533,-0.6601415692437526,0.48772810383127363,0.23552820825545087,0.0,1,-0.7964911315470702,0.824065814068602
0,1,2,1,0,-0.6569026437296012,0.13012824929424358,1.1135972517879325,2.2630307183454157,1.0,1,-0.5931084279028132,0.6759035245240557
1,1,0,1,0,2.0668941231714606,0.7693396439677755,-0.9372927248496434,0.23552820825545087,1.0,1,2.192918890772666,-0.7570346111954499
1,1,0,1,0,-0.08530509029443707,0.2126045331261249,0.7453718696567834,0.23552820825545087,0.0,0,-0.02277254278524557,-0.11130593537276244
1,1,1,0,0,-0.6452135322074096,-0.6601415692437526,-1.3237583735879082,0.23552820825545087,1.0,0,-0.8009694471618286,-0.5229810756459512
1,1,1,1,1,0.623756414641699,1.2532920596747297,0.8285930860517491,0.23552820825545087,1.0,2,0.9448347205175482,-0.4134541399217463
1,1,0,1,0,-0.5991584328099752,-0.6601415692437526,0.3395259376484583,0.23552820825545087,0.0,0,-0.7568580383564575,0.5998584987116753
1,0,0,1,0,1.1207774365652814,0.09765472715867433,-0.8244310752181149,0.23552820825545087,0.0,2,1.1005457544427009,-0.6996346442221253
1,0,3,1,1,-0.053510706954076205,-0.6601415692437526,0.10810255507067722,0.23552820825545087,0.0,2,-0.2342386061141415,-0.19006284704173343
1,1,0,0,0,-0.7303102640889637,-0.6601415692437526,0.9163743690984935,0.23552820825545087,1.0,0,-0.8824747913504332,1.5532359803415947
1,0,0,0,0,0.722646298119439,0.23473822731803023,2.868082896059877,-4.427727564951469,1.0,1,0.7572156878372409,-0.002371060011910843
1,1,0,0,0,-0.5923787481271041,0.5505068791288273,-0.22478231050918487,0.23552820825545087,1.0,1,-0.4147819001231301,-0.19760219785879565
1,1,0,1,0,-0.7976395464567868,-0.6601415692437526,-0.22478231050918487,0.23552820825545087,0.0,1,-0.9469625362029555,0.7784515563552622
1,0,0,1,0,-0.6515256524293931,0.22011706436644315,-0.5485470427854893,0.23552820825545087,0.0,1,-0.5630141469716362,-0.2322364798634059
1,1,2,1,0,0.5573622611956514,-0.6601415692437526,0.9551349356386144,0.23552820825545087,1.0,0,0.35085332895405547,-0.22961164080711985
1,1,0,1,1,-0.8053543600614331,1.2280079491562395,0.19018375480269822,0.23552820825545087,1.0,2,-0.430971011070482,-0.006437447610972247
1,1,0,1,0,-0.36303838006170697,-0.6601415692437526,0.17422352152147189,0.23552820825545087,1.0,2,-0.5307030998111536,0.09446862970716516
1,0,0,1,0,-1.0169272786130992,-0.6601415692437526,-1.2781577070701189,0.23552820825545087,1.0,0,-1.1569955385351287,0.3992153020829435
1,1,1,1,1,-0.5428169152730121,-0.1262671717462961,-0.45050560977224224,0.23552820825545087,0.0,2,-0.5549083957089233,-0.18953991071333212
1,1,3,1,0,-0.2099110191209984,-0.6601415692437526,1.6915856999009122,0.23552820825545087,0.0,2,-0.38403826342781305,0.5654338177546652
1,1,1,1,0,0.20435109322546818,-0.6601415692437526,0.48772810383127363,0.23552820825545087,1.0,0,0.012740500039789352,-0.20475124315846002
1,0,0,1,0,1.0020160634998159,-0.6601415692437526,1.1398176350356612,2.2630307183454157,0.0,1,0.7767411439175881,-0.32236671807036577
